,Latitude,Longitude,Depth,Magnitude,Distance,Is-erupting,Is-erupting-tomorrow,Is-erupting-next-week
13704,19.217,-155.4535,7.6,1.86,28.631999999999998,False,False,False
13705,19.217,-155.4535,7.6,1.86,28.631999999999998,False,False,False
13706,19.4,-155.4275,7.21,1.77,14.9185,False,False,False
13707,19.4,-155.4275,7.21,1.77,14.9185,False,False,False
13708,19.3407,-155.2015,7.17,1.87,12.6555,False,False,False
13709,19.3407,-155.2015,7.17,1.87,12.6555,False,False,False
13710,19.3945,-155.0333,8.11,1.77,26.7701,False,False,False
13711,19.3945,-155.0333,8.11,1.77,26.7701,False,False,False
13712,19.3443,-155.5002,11.1,1.55,23.934,False,False,False
13713,19.3443,-155.5002,11.1,1.55,23.934,False,False,False
13714,19.2827,-155.3855,3.24,1.74,18.5276,False,False,False
13715,19.2827,-155.3855,3.24,1.74,18.5276,False,False,False
13716,19.3315,-155.16299999999998,7.15,1.78,16.3779,False,False,False
13717,19.3315,-155.16299999999998,7.15,1.78,16.3779,False,False,False
13718,19.3328,-155.1783,9.26,2.01,15.04,False,False,False
13719,19.3328,-155.1783,9.26,2.01,15.04,False,False,False
13720,19.3662,-155.4385,10.29,1.56,17.0182,False,False,False
13721,19.3662,-155.4385,10.29,1.56,17.0182,False,False,False
13722,19.3638,-155.4778,10.13,2.11,20.9985,False,False,False
13723,19.3638,-155.4778,10.13,2.11,20.9985,False,False,False
13724,19.5088,-155.455,5.35,1.58,20.1377,False,False,False
13725,19.5088,-155.455,5.35,1.58,20.1377,False,False,False
13726,19.314,-155.2555,6.3,1.6,12.3482,False,False,False
13727,19.314,-155.2555,6.3,1.6,12.3482,False,False,False
13728,19.3315,-155.119,6.6,1.45,20.2388,False,False,False
13729,19.3315,-155.119,6.6,1.45,20.2388,False,False,False
13730,19.3352,-155.1907,6.68,1.7,13.8948,False,False,False
13731,19.3352,-155.1907,6.68,1.7,13.8948,False,False,False
13732,19.3462,-155.1998,7.48,1.69,12.363,False,False,False
13733,19.3462,-155.1998,7.48,1.69,12.363,False,False,False
13734,19.2993,-155.305,29.97,1.74,13.6634,False,False,False
13735,19.2993,-155.305,29.97,1.74,13.6634,False,False,False
13736,19.4175,-155.3228,7.13,1.57,3.7742,False,False,False
13737,19.4175,-155.3228,7.13,1.57,3.7742,False,False,False
13738,19.3653,-155.0398,7.9,2.07,26.6576,False,False,False
13739,19.3653,-155.0398,7.9,2.07,26.6576,False,False,False
13740,19.3327,-155.21200000000002,6.07,1.74,12.5817,False,False,False
13741,19.3327,-155.21200000000002,6.07,1.74,12.5817,False,False,False
13742,19.3178,-155.2152,6.66,1.9,13.7265,False,False,False
13743,19.3178,-155.2152,6.66,1.9,13.7265,False,False,False
13744,19.3595,-155.217,2.83,1.16,10.0337,False,False,False
13745,19.3595,-155.217,2.83,1.16,10.0337,False,False,False
13746,19.4553,-155.4742,10.39,2.13,19.9961,False,False,True
13747,19.4553,-155.4742,10.39,2.13,19.9961,False,False,True
13748,19.33,-155.504,7.93,1.93,24.9102,False,False,True
13749,19.33,-155.504,7.93,1.93,24.9102,False,False,True
13750,19.395,-155.2622,2.88,1.91,3.889,False,False,True
13751,19.395,-155.2622,2.88,1.91,3.889,False,False,True
13752,19.3985,-155.2607,2.91,1.05,3.7239999999999998,False,False,True
13753,19.3985,-155.2607,2.91,1.05,3.7239999999999998,False,False,True
13754,19.3398,-155.1963,8.5,1.87,13.1165,False,False,True
13755,19.3398,-155.1963,8.5,1.87,13.1165,False,False,True
13756,19.3925,-155.5038,9.35,1.67,22.9569,False,False,True
13757,19.3925,-155.5038,9.35,1.67,22.9569,False,False,True
13758,19.4178,-155.3293,5.69,1.55,4.4499,False,False,True
13759,19.4178,-155.3293,5.69,1.55,4.4499,False,False,True
13760,19.3658,-155.0725,7.6,1.6,23.3205,False,False,True
13761,19.3658,-155.0725,7.6,1.6,23.3205,False,False,True
13762,19.3453,-155.1257,7.25,1.49,18.8976,False,False,True
13763,19.3453,-155.1257,7.25,1.49,18.8976,False,False,True
13764,19.3392,-155.2012,7.35,1.97,12.7959,False,False,True
13765,19.3392,-155.2012,7.35,1.97,12.7959,False,False,True
13766,19.3763,-155.0543,7.42,1.66,24.9074,False,False,True
13767,19.3763,-155.0543,7.42,1.66,24.9074,False,False,True
13768,19.423,-155.325,3.21,1.76,3.9909,False,False,True
13769,19.423,-155.325,3.21,1.76,3.9909,False,False,True
13770,19.2888,-155.2208,5.92,1.73,16.2581,False,False,True
13771,19.2888,-155.2208,5.92,1.73,16.2581,False,False,True
13772,19.3407,-155.2158,4.93,1.44,11.6407,False,False,True
13773,19.3407,-155.2158,4.93,1.44,11.6407,False,False,True
13774,19.3615,-155.0343,5.34,1.84,27.3185,False,False,True
13775,19.3615,-155.0343,5.34,1.84,27.3185,False,False,True
13776,19.397000000000002,-155.2642,3.65,1.1,3.5834,False,False,True
13777,19.397000000000002,-155.2642,3.65,1.1,3.5834,False,False,True
13778,19.3962,-155.2617,3.29,1.14,3.827,False,False,True
13779,19.3962,-155.2617,3.29,1.14,3.827,False,False,True
13780,19.383,-155.4633,9.43,1.7,18.9668,False,False,True
13781,19.383,-155.4633,9.43,1.7,18.9668,False,False,True
13782,19.3348,-155.197,7.19,2.28,13.4537,False,False,True
13783,19.3348,-155.197,7.19,2.28,13.4537,False,False,True
13784,19.3343,-155.1968,7.31,2.64,13.5081,False,False,True
13785,19.3343,-155.1968,7.31,2.64,13.5081,False,False,True
13786,19.362000000000002,-155.3313,28.93,2.06,8.0391,False,False,True
13787,19.362000000000002,-155.3313,28.93,2.06,8.0391,False,False,True
13788,19.3658,-155.0205,6.83,1.99,28.6183,False,False,True
13789,19.3658,-155.0205,6.83,1.99,28.6183,False,False,True
13790,19.3712,-155.4053,12.95,1.98,13.5871,False,False,True
13791,19.3712,-155.4053,12.95,1.98,13.5871,False,False,True
13792,19.33,-155.1897,8.46,1.78,14.3724,False,False,True
13793,19.33,-155.1897,8.46,1.78,14.3724,False,False,True
13794,19.3412,-155.185,7.57,2.17,13.9001,False,False,True
13795,19.3412,-155.185,7.57,2.17,13.9001,False,False,True
13796,19.3543,-155.1113,7.39,1.54,19.8658,False,True,True
13797,19.3543,-155.1113,7.39,1.54,19.8658,False,True,True
13798,19.4382,-155.5107,9.13,2.0,23.5353,False,True,True
13799,19.4382,-155.5107,9.13,2.0,23.5353,False,True,True
13800,19.334,-155.1788,6.39,1.68,14.9133,False,True,True
13801,19.334,-155.1788,6.39,1.68,14.9133,False,True,True
13802,19.4183,-155.2647,14.64,1.52,2.358,False,True,True
13803,19.4183,-155.2647,14.64,1.52,2.358,False,True,True
13804,19.3258,-155.1815,7.28,1.92,15.3146,False,True,True
13805,19.3258,-155.1815,7.28,1.92,15.3146,False,True,True
13806,19.46,-155.4898,11.19,2.82,21.7021,False,True,True
13807,19.46,-155.4898,11.19,2.82,21.7021,False,True,True
13808,19.4122,-155.5097,7.93,1.39,23.375,False,True,True
13809,19.4122,-155.5097,7.93,1.39,23.375,False,True,True
13810,19.3658,-155.2095,3.52,1.35,10.1859,True,False,False
13811,19.3658,-155.2095,3.52,1.35,10.1859,True,False,False
13812,19.308,-155.2515,6.06,1.27,13.1053,True,False,False
13813,19.308,-155.2515,6.06,1.27,13.1053,True,False,False
13814,19.3782,-155.444,10.87,1.39,17.1401,True,False,False
13815,19.3782,-155.444,10.87,1.39,17.1401,True,False,False
13816,19.4502,-155.4902,9.35,1.69,21.553,False,False,False
13817,19.4502,-155.4902,9.35,1.69,21.553,False,False,False
13818,19.2917,-155.511,5.55,1.58,27.5488,False,False,False
13819,19.2917,-155.511,5.55,1.58,27.5488,False,False,False
13820,19.4055,-155.285,19.49,3.18,1.7362,False,False,False
13821,19.4055,-155.285,19.49,3.18,1.7362,False,False,False
13822,19.4408,-155.4827,10.53,1.71,20.6389,False,False,False
13823,19.4408,-155.4827,10.53,1.71,20.6389,False,False,False
13824,19.402,-155.269,3.32,1.75,2.8333,False,False,False
13825,19.402,-155.269,3.32,1.75,2.8333,False,False,False
13826,19.3943,-155.2593,2.58,1.53,4.1539,False,False,False
13827,19.3943,-155.2593,2.58,1.53,4.1539,False,False,False
13828,19.399,-155.2612,3.4,1.47,3.6478,False,False,False
13829,19.399,-155.2612,3.4,1.47,3.6478,False,False,False
13830,19.423,-155.3518,8.94,2.17,6.7988,False,False,False
13831,19.423,-155.3518,8.94,2.17,6.7988,False,False,False
13832,19.3977,-155.2655,2.74,1.56,3.4348,False,False,False
13833,19.3977,-155.2655,2.74,1.56,3.4348,False,False,False
13834,19.3973,-155.2678,3.24,2.78,3.3167,False,False,False
13835,19.3973,-155.2678,3.24,2.78,3.3167,False,False,False
13836,19.384,-155.4575,10.6,1.59,18.3489,False,False,False
13837,19.384,-155.4575,10.6,1.59,18.3489,False,False,False
13838,19.3153,-155.2167,6.05,1.6,13.8754,False,False,False
13839,19.3153,-155.2167,6.05,1.6,13.8754,False,False,False
13840,19.3087,-155.215,6.83,1.41,14.5939,False,False,False
13841,19.3087,-155.215,6.83,1.41,14.5939,False,False,False
13842,19.3187,-155.1857,6.62,1.88,15.5667,False,False,False
13843,19.3187,-155.1857,6.62,1.88,15.5667,False,False,False
13844,19.4803,-155.4405,8.03,3.09,17.3925,False,False,False
13845,19.4803,-155.4405,8.03,3.09,17.3925,False,False,False
13846,19.4272,-155.4728,8.14,1.67,19.496,False,False,False
13847,19.4272,-155.4728,8.14,1.67,19.496,False,False,False
13848,19.3738,-155.4973,8.99,2.59,22.6725,False,False,False
13849,19.3738,-155.4973,8.99,2.59,22.6725,False,False,False
13850,19.3482,-155.2158,7.23,1.87,11.014000000000001,False,False,False
13851,19.3482,-155.2158,7.23,1.87,11.014000000000001,False,False,False
13852,19.4142,-155.3257,6.37,1.62,4.128,False,False,False
13853,19.4142,-155.3257,6.37,1.62,4.128,False,False,False
13854,19.3222,-155.1955,5.33,1.89,14.5885,False,False,False
13855,19.3222,-155.1955,5.33,1.89,14.5885,False,False,False
13856,19.3202,-155.2293,6.39,2.03,12.7384,False,False,False
13857,19.3202,-155.2293,6.39,2.03,12.7384,False,False,False
13858,19.325,-155.25,7.16,2.16,11.3585,False,False,False
13859,19.325,-155.25,7.16,2.16,11.3585,False,False,False
13860,19.3633,-155.0373,7.86,2.18,26.9649,False,False,False
13861,19.3633,-155.0373,7.86,2.18,26.9649,False,False,False
13862,19.3653,-155.4835,9.81,2.09,21.5203,False,False,False
13863,19.3653,-155.4835,9.81,2.09,21.5203,False,False,False
13864,19.3332,-155.1165,5.57,1.56,20.3762,False,False,False
13865,19.3332,-155.1165,5.57,1.56,20.3762,False,False,False
13866,19.3427,-155.19,8.37,2.05,13.3915,False,False,False
13867,19.3427,-155.19,8.37,2.05,13.3915,False,False,False
13868,19.296,-155.3617,7.73,1.71,15.9562,False,False,False
13869,19.296,-155.3617,7.73,1.71,15.9562,False,False,False
13870,19.4298,-155.3287,7.53,1.82,4.4808,False,False,False
13871,19.4298,-155.3287,7.53,1.82,4.4808,False,False,False
13872,19.342,-155.1907,8.13,2.89,13.3868,False,False,False
13873,19.342,-155.1907,8.13,2.89,13.3868,False,False,False
13874,19.38,-155.2972,9.72,1.31,4.6827,False,False,False
13875,19.38,-155.2972,9.72,1.31,4.6827,False,False,False
13876,19.3878,-155.2743,8.9,1.34,3.9247,False,False,False
13877,19.3878,-155.2743,8.9,1.34,3.9247,False,False,False
13878,19.4063,-155.2915,11.34,1.54,1.7012,False,False,False
13879,19.4063,-155.2915,11.34,1.54,1.7012,False,False,False
13880,19.402,-155.2847,12.22,1.56,2.1264,False,False,False
13881,19.402,-155.2847,12.22,1.56,2.1264,False,False,False
13882,19.3942,-155.286,7.88,1.37,2.9818,False,False,False
13883,19.3942,-155.286,7.88,1.37,2.9818,False,False,False
13884,19.4157,-155.2923,9.17,1.54,0.8099,False,False,False
13885,19.4157,-155.2923,9.17,1.54,0.8099,False,False,False
13886,19.4092,-155.2943,11.49,1.55,1.5189,False,False,False
13887,19.4092,-155.2943,11.49,1.55,1.5189,False,False,False
13888,19.3923,-155.4538,9.79,1.99,17.782,False,False,False
13889,19.3923,-155.4538,9.79,1.99,17.782,False,False,False
13890,19.3638,-155.0692,7.08,1.46,23.7134,False,False,False
13891,19.3638,-155.0692,7.08,1.46,23.7134,False,False,False
13892,19.3255,-155.1212,5.43,1.25,20.378,False,False,False
13893,19.3255,-155.1212,5.43,1.25,20.378,False,False,False
13894,19.3088,-155.4665,9.37,1.45,22.5881,False,False,False
13895,19.3088,-155.4665,9.37,1.45,22.5881,False,False,False
13896,19.4322,-155.4932,10.5,2.13,21.6586,False,False,False
13897,19.4322,-155.4932,10.5,2.13,21.6586,False,False,False
13898,19.3778,-155.4448,10.49,1.99,17.2331,False,False,False
13899,19.3778,-155.4448,10.49,1.99,17.2331,False,False,False
13900,19.4167,-155.3033,12.63,1.56,1.7747,False,False,False
13901,19.4167,-155.3033,12.63,1.56,1.7747,False,False,False
13902,19.4145,-155.2902,10.57,1.54,0.7967,False,False,False
13903,19.4145,-155.2902,10.57,1.54,0.7967,False,False,False
13904,19.4153,-155.2828,10.43,1.43,0.7719,False,False,False
13905,19.4153,-155.2828,10.43,1.43,0.7719,False,False,False
13906,19.4143,-155.2868,10.33,1.54,0.7453,False,False,False
13907,19.4143,-155.2868,10.33,1.54,0.7453,False,False,False
13908,19.4155,-155.281,11.05,1.48,0.8776,False,False,False
13909,19.4155,-155.281,11.05,1.48,0.8776,False,False,False
13910,19.311,-155.2502,7.34,2.23,12.8262,False,False,False
13911,19.311,-155.2502,7.34,2.23,12.8262,False,False,False
13912,19.4143,-155.2845,11.18,1.54,0.7898,False,False,False
13913,19.4143,-155.2845,11.18,1.54,0.7898,False,False,False
13914,19.3157,-155.226,8.05,2.21,13.3434,False,False,False
13915,19.3157,-155.226,8.05,2.21,13.3434,False,False,False
13916,19.4078,-155.2755,8.97,1.51,1.8998,False,False,False
13917,19.4078,-155.2755,8.97,1.51,1.8998,False,False,False
13918,19.3347,-155.2033,7.24,1.81,13.0067,False,False,False
13919,19.3347,-155.2033,7.24,1.81,13.0067,False,False,False
13920,19.4208,-155.2888,11.01,1.84,0.1898,False,False,False
13921,19.4208,-155.2888,11.01,1.84,0.1898,False,False,False
13922,19.4122,-155.2907,7.35,1.47,1.0525,False,False,False
13923,19.4122,-155.2907,7.35,1.47,1.0525,False,False,False
13924,19.4093,-155.292,10.26,1.13,1.4025,False,False,False
13925,19.4093,-155.292,10.26,1.13,1.4025,False,False,False
13926,19.4073,-155.2808,9.74,1.19,1.6564,False,False,False
13927,19.4073,-155.2808,9.74,1.19,1.6564,False,False,False
13928,19.3928,-155.2935,8.8,1.28,3.2088,False,False,False
13929,19.3928,-155.2935,8.8,1.28,3.2088,False,False,False
13930,19.3632,-155.0185,7.33,1.54,28.8864,False,False,False
13931,19.3632,-155.0185,7.33,1.54,28.8864,False,False,False
13932,19.276,-155.4637,8.8,2.86,24.5687,False,False,False
13933,19.276,-155.4637,8.8,2.86,24.5687,False,False,False
13934,19.3402,-155.2013,7.52,2.18,12.7097,False,False,False
13935,19.3402,-155.2013,7.52,2.18,12.7097,False,False,False
13936,19.36,-155.0705,7.28,1.97,23.6998,False,False,False
13937,19.36,-155.0705,7.28,1.97,23.6998,False,False,False
13938,19.3257,-155.1945,6.39,1.61,14.3683,False,False,False
13939,19.3257,-155.1945,6.39,1.61,14.3683,False,False,False
13940,19.3562,-155.3615,9.95,1.64,10.629000000000001,False,False,False
13941,19.3562,-155.3615,9.95,1.64,10.629000000000001,False,False,False
13942,19.3575,-155.3625,9.16,1.39,10.6096,False,False,False
13943,19.3575,-155.3625,9.16,1.39,10.6096,False,False,False
13944,19.4652,-155.4057,3.21,1.57,13.3812,False,False,False
13945,19.4652,-155.4057,3.21,1.57,13.3812,False,False,False
13946,19.3382,-155.2258,6.54,1.58,11.2241,False,False,False
13947,19.3382,-155.2258,6.54,1.58,11.2241,False,False,False
13948,19.2712,-155.5055,6.3,1.32,28.3366,False,False,False
13949,19.2712,-155.5055,6.3,1.32,28.3366,False,False,False
13950,19.4117,-155.2778,1.6,1.85,1.4145,False,False,False
13951,19.4117,-155.2778,1.6,1.85,1.4145,False,False,False
13952,19.3875,-155.3423,10.99,1.62,6.8927,False,False,False
13953,19.3875,-155.3423,10.99,1.62,6.8927,False,False,False
13954,19.4137,-155.2963,8.19,1.43,1.2687,False,False,False
13955,19.4137,-155.2963,8.19,1.43,1.2687,False,False,False
13956,19.3305,-155.1168,6.77,1.49,20.4945,False,False,False
13957,19.3305,-155.1168,6.77,1.49,20.4945,False,False,False
13958,19.3962,-155.2885,8.11,1.74,2.762,False,False,False
13959,19.3962,-155.2885,8.11,1.74,2.762,False,False,False
13960,19.3965,-155.282,13.47,1.77,2.7743,False,False,False
13961,19.3965,-155.282,13.47,1.77,2.7743,False,False,False
13962,19.3255,-155.131,7.15,1.68,19.508,False,False,False
13963,19.3255,-155.131,7.15,1.68,19.508,False,False,False
13964,19.3967,-155.2812,9.3,1.55,2.7697,False,False,False
13965,19.3967,-155.2812,9.3,1.55,2.7697,False,False,False
13966,19.4053,-155.2893,9.75,1.33,1.7623,False,False,False
13967,19.4053,-155.2893,9.75,1.33,1.7623,False,False,False
13968,19.3208,-155.2232,7.66,1.6,12.9974,False,False,False
13969,19.3208,-155.2232,7.66,1.6,12.9974,False,False,False
13970,19.3698,-155.4975,10.03,1.48,22.8001,False,False,False
13971,19.3698,-155.4975,10.03,1.48,22.8001,False,False,False
13972,19.381,-155.424,10.33,2.1,15.0411,False,False,False
13973,19.381,-155.424,10.33,2.1,15.0411,False,False,False
13974,19.3267,-155.122,7.22,2.29,20.2369,False,False,False
13975,19.3267,-155.122,7.22,2.29,20.2369,False,False,False
13976,19.4012,-155.2673,2.98,1.74,3.0194,False,False,False
13977,19.4012,-155.2673,2.98,1.74,3.0194,False,False,False
13978,19.3732,-155.4937,9.04,2.22,22.3212,False,False,False
13979,19.3732,-155.4937,9.04,2.22,22.3212,False,False,False
13980,19.4242,-155.4855,9.13,1.9,20.8189,False,False,False
13981,19.4242,-155.4855,9.13,1.9,20.8189,False,False,False
13982,19.3067,-155.2777,9.15,3.07,12.7469,False,False,False
13983,19.3067,-155.2777,9.15,3.07,12.7469,False,False,False
13984,19.3593,-155.4302,10.71,1.79,16.5124,False,False,False
13985,19.3593,-155.4302,10.71,1.79,16.5124,False,False,False
13986,19.3155,-155.2318,7.01,1.88,13.0825,False,False,False
13987,19.3155,-155.2318,7.01,1.88,13.0825,False,False,False
13988,19.2443,-155.4535,8.45,1.97,26.2914,False,False,False
13989,19.2443,-155.4535,8.45,1.97,26.2914,False,False,False
13990,19.4325,-155.4482,2.3,1.5,16.9522,False,False,False
13991,19.4325,-155.4482,2.3,1.5,16.9522,False,False,False
13992,19.3093,-155.225,7.2,2.39,14.0205,False,False,False
13993,19.3093,-155.225,7.2,2.39,14.0205,False,False,False
13994,19.3197,-155.2208,4.64,1.9,13.2328,False,False,False
13995,19.3197,-155.2208,4.64,1.9,13.2328,False,False,False
13996,19.3623,-155.1178,7.43,1.53,18.9094,False,False,False
13997,19.3623,-155.1178,7.43,1.53,18.9094,False,False,False
13998,19.3417,-155.1417,7.64,1.11,17.6082,False,False,False
13999,19.3417,-155.1417,7.64,1.11,17.6082,False,False,False
14000,19.3143,-155.2668,6.85,1.63,12.0522,False,False,False
14001,19.3143,-155.2668,6.85,1.63,12.0522,False,False,False
14002,19.4082,-155.4972,8.49,1.71,22.0898,False,False,False
14003,19.4082,-155.4972,8.49,1.71,22.0898,False,False,False
14004,19.3255,-155.2042,6.3,1.86,13.7189,False,False,False
14005,19.3255,-155.2042,6.3,1.86,13.7189,False,False,False
14006,19.308,-155.22,4.96,1.66,14.3973,False,False,False
14007,19.308,-155.22,4.96,1.66,14.3973,False,False,False
14008,19.4122,-155.3233,6.16,1.97,3.9303,False,False,False
14009,19.4122,-155.3233,6.16,1.97,3.9303,False,False,False
14010,19.2795,-155.3725,7.97,1.36,18.1113,False,False,False
14011,19.2795,-155.3725,7.97,1.36,18.1113,False,False,False
14012,19.399,-155.2632,2.89,1.29,3.4951,False,False,False
14013,19.399,-155.2632,2.89,1.29,3.4951,False,False,False
14014,19.2898,-155.2173,9.75,2.26,16.3188,False,False,False
14015,19.2898,-155.2173,9.75,2.26,16.3188,False,False,False
14016,19.323,-155.2228,6.34,2.2,12.8103,False,False,False
14017,19.323,-155.2228,6.34,2.2,12.8103,False,False,False
14018,19.3258,-155.1988,6.61,1.89,14.0593,False,False,False
14019,19.3258,-155.1988,6.61,1.89,14.0593,False,False,False
14020,19.3247,-155.1403,6.2,1.66,18.7478,False,False,False
14021,19.3247,-155.1403,6.2,1.66,18.7478,False,False,False
14022,19.355999999999998,-155.5017,10.61,1.69,23.6508,False,False,False
14023,19.355999999999998,-155.5017,10.61,1.69,23.6508,False,False,False
14024,19.3492,-155.10299999999998,7.77,2.68,20.8864,False,False,False
14025,19.3492,-155.10299999999998,7.77,2.68,20.8864,False,False,False
14026,19.362000000000002,-155.1092,7.09,1.63,19.7695,False,False,False
14027,19.362000000000002,-155.1092,7.09,1.63,19.7695,False,False,False
14028,19.3692,-155.4425,9.81,2.53,17.2965,False,False,False
14029,19.3692,-155.4425,9.81,2.53,17.2965,False,False,False
14030,19.4512,-155.4992,8.58,1.98,22.5026,False,False,False
14031,19.4512,-155.4992,8.58,1.98,22.5026,False,False,False
14032,19.3407,-155.1948,7.63,1.87,13.1629,False,False,False
14033,19.3407,-155.1948,7.63,1.87,13.1629,False,False,False
14034,19.2843,-155.2347,7.44,1.65,16.1604,False,False,False
14035,19.2843,-155.2347,7.44,1.65,16.1604,False,False,False
14036,19.3467,-155.2143,8.05,2.05,11.2433,False,False,False
14037,19.3467,-155.2143,8.05,2.05,11.2433,False,False,False
14038,19.3315,-155.1792,7.78,1.54,15.0637,False,False,False
14039,19.3315,-155.1792,7.78,1.54,15.0637,False,False,False
14040,19.3372,-155.181,8.24,2.54,14.5073,False,False,False
14041,19.3372,-155.181,8.24,2.54,14.5073,False,False,False
14042,19.4425,-155.4692,9.01,1.65,19.2544,False,False,False
14043,19.4425,-155.4692,9.01,1.65,19.2544,False,False,False
14044,19.2828,-155.37,3.36,1.14,17.6626,False,False,False
14045,19.2828,-155.37,3.36,1.14,17.6626,False,False,False
14046,19.3665,-155.5063,9.42,1.76,23.7861,False,False,False
14047,19.3665,-155.5063,9.42,1.76,23.7861,False,False,False
14048,19.4048,-155.273,1.49,1.42,2.324,False,False,False
14049,19.4048,-155.273,1.49,1.42,2.324,False,False,False
14050,19.312,-155.2233,4.84,1.61,13.8404,False,False,False
14051,19.312,-155.2233,4.84,1.61,13.8404,False,False,False
14052,19.379,-155.3455,8.6,1.75,7.7105,False,False,False
14053,19.379,-155.3455,8.6,1.75,7.7105,False,False,False
14054,19.3597,-155.0343,6.33,1.32,27.3678,False,False,False
14055,19.3597,-155.0343,6.33,1.32,27.3678,False,False,False
14056,19.3253,-155.1732,6.85,1.75,15.9921,False,False,False
14057,19.3253,-155.1732,6.85,1.75,15.9921,False,False,False
14058,19.3335,-155.201,6.16,1.83,13.2683,False,False,False
14059,19.3335,-155.201,6.16,1.83,13.2683,False,False,False
14060,19.3288,-155.201,6.9,1.61,13.6562,False,False,False
14061,19.3288,-155.201,6.9,1.61,13.6562,False,False,False
14062,19.4575,-155.4732,9.99,1.53,19.9414,False,False,False
14063,19.3717,-155.0492,5.64,1.65,25.537,False,False,False
14064,19.5892,-155.0722,12.99,2.17,29.2693,False,False,False
14065,19.4593,-155.5023,10.77,2.17,22.9734,False,False,False
14066,19.3073,-155.2162,7.0,1.62,14.6632,False,False,False
14067,19.3,-155.2092,9.92,1.93,15.7367,False,False,False
14068,19.3,-155.2092,9.92,1.93,15.7367,False,False,False
14069,19.3793,-155.4443,9.93,1.61,17.1368,False,False,False
14070,19.3793,-155.4443,9.93,1.61,17.1368,False,False,False
14071,19.3978,-155.505,9.45,1.55,23.0077,False,False,False
14072,19.3978,-155.505,9.45,1.55,23.0077,False,False,False
14073,19.3352,-155.2197,6.76,1.69,11.8685,False,False,False
14074,19.3352,-155.2197,6.76,1.69,11.8685,False,False,False
14075,19.346,-155.4998,9.3,1.59,23.8278,False,False,False
14076,19.346,-155.4998,9.3,1.59,23.8278,False,False,False
14077,19.3265,-155.2062,6.21,1.76,13.5003,False,False,False
14078,19.3265,-155.2062,6.21,1.76,13.5003,False,False,False
14079,19.224,-155.4365,6.81,1.36,26.943,False,False,False
14080,19.224,-155.4365,6.81,1.36,26.943,False,False,False
14081,19.3087,-155.215,6.67,2.09,14.5939,False,False,False
14082,19.3087,-155.215,6.67,2.09,14.5939,False,False,False
14083,19.313,-155.5078,7.95,2.01,26.0904,False,False,False
14084,19.313,-155.5078,7.95,2.01,26.0904,False,False,False
14085,19.3985,-155.2617,3.07,1.53,3.647,False,False,False
14086,19.3985,-155.2617,3.07,1.53,3.647,False,False,False
14087,19.3995,-155.2635,3.38,1.63,3.4337,False,False,False
14088,19.3995,-155.2635,3.38,1.63,3.4337,False,False,False
14089,19.3655,-155.0418,5.14,1.5,26.4484,False,False,False
14090,19.3655,-155.0418,5.14,1.5,26.4484,False,False,False
14091,19.2977,-155.3575,8.16,1.32,15.5778,False,False,False
14092,19.2977,-155.3575,8.16,1.32,15.5778,False,False,False
14093,19.4328,-155.357,9.29,1.93,7.4566,False,False,False
14094,19.4328,-155.357,9.29,1.93,7.4566,False,False,False
14095,19.3243,-155.1945,5.6,1.26,14.4835,False,False,False
14096,19.3243,-155.1945,5.6,1.26,14.4835,False,False,False
14097,19.3257,-155.1998,7.27,1.89,13.9989,False,False,False
14098,19.3257,-155.1998,7.27,1.89,13.9989,False,False,False
14099,19.4705,-155.446,6.22,2.64,17.5563,False,False,False
14100,19.4705,-155.446,6.22,2.64,17.5563,False,False,False
14101,19.3688,-155.4452,9.68,1.46,17.5784,False,False,False
14102,19.3688,-155.4452,9.68,1.46,17.5784,False,False,False
14103,19.3795,-155.0385,6.56,1.6,26.4687,False,False,False
14104,19.3795,-155.0385,6.56,1.6,26.4687,False,False,False
14105,19.3628,-155.0448,9.0,3.54,26.2152,False,False,False
14106,19.3628,-155.0448,9.0,3.54,26.2152,False,False,False
14107,19.3778,-155.4212,10.02,1.82,14.872,False,False,False
14108,19.3778,-155.4212,10.02,1.82,14.872,False,False,False
14109,19.3363,-155.2145,6.27,1.58,12.1054,False,False,False
14110,19.3363,-155.2145,6.27,1.58,12.1054,False,False,False
14111,19.3702,-155.0805,8.85,3.3,22.3834,False,False,False
14112,19.3702,-155.0805,8.85,3.3,22.3834,False,False,False
14113,19.3233,-155.1883,5.64,1.89,15.0074,False,False,False
14114,19.3233,-155.1883,5.64,1.89,15.0074,False,False,False
14115,19.3268,-155.1295,9.43,4.21,19.5623,False,False,False
14116,19.3268,-155.1295,9.43,4.21,19.5623,False,False,False
14117,19.3227,-155.1385,6.39,1.49,19.0301,False,False,False
14118,19.3227,-155.1385,6.39,1.49,19.0301,False,False,False
14119,19.3993,-155.2617,2.97,1.29,3.5866,False,False,False
14120,19.3993,-155.2617,2.97,1.29,3.5866,False,False,False
14121,19.3405,-155.1422,6.55,1.43,17.6303,False,False,False
14122,19.3405,-155.1422,6.55,1.43,17.6303,False,False,False
14123,19.3295,-155.1348,7.64,2.05,18.932000000000002,False,False,False
14124,19.3295,-155.1348,7.64,2.05,18.932000000000002,False,False,False
14125,19.3728,-155.0763,7.15,1.65,22.7399,False,False,False
14126,19.3728,-155.0763,7.15,1.65,22.7399,False,False,False
14127,19.3463,-155.4772,10.15,1.56,21.6103,False,False,False
14128,19.3463,-155.4772,10.15,1.56,21.6103,False,False,False
